timestamp,open,high,low,close,volume
2023-10-12,100.9700,101.1200,97.1350,98.2700,1024600
2023-10-11,100.9000,102.5600,100.6200,101.4600,883990
2023-10-10,100.0600,102.1500,99.4100,100.4500,1061867
2023-10-09,97.0400,100.8700,97.0400,100.4500,1124108
2023-10-06,96.4200,98.4300,95.3100,97.7700,1106326
2023-10-05,97.9500,98.4400,95.6400,98.0000,1181205
2023-10-04,97.9400,98.6100,95.2100,97.8300,1194259
2023-10-03,98.7200,98.7200,96.0300,97.1900,1727324
2023-10-02,99.5800,99.9350,96.8500,98.1800,1464952
2023-09-29,101.2000,102.2900,98.9750,100.1000,1938087
2023-09-28,98.0000,100.1000,97.0600,99.3100,1162167
2023-09-27,99.2100,100.2800,98.3754,98.8900,1358328
2023-09-26,99.9800,101.2200,98.0200,98.5000,1352560
2023-09-25,100.4800,101.0750,100.0100,100.8900,1452200
2023-09-22,103.1100,103.2300,101.0600,101.2600,2000321
2023-09-21,111.2000,111.7050,102.8800,102.9300,2527718
2023-09-20,113.0000,114.4050,112.0200,112.2400,697680
2023-09-19,112.0000,112.7700,110.9500,111.7900,757330
2023-09-18,113.7600,113.7855,111.3138,112.3200,836899
2023-09-15,113.9300,114.3500,113.0500,113.7300,1892239
2023-09-14,112.0500,114.3550,111.6400,114.1300,981496
2023-09-13,111.7200,112.5700,110.2400,110.8000,1001849
2023-09-12,112.0500,113.0000,110.5900,111.7600,1056593
2023-09-11,115.0100,115.2350,112.5200,112.6600,983255
2023-09-08,116.6000,116.8200,114.7650,115.0100,591108
2023-09-07,115.4500,117.0700,115.3600,116.3600,741291
2023-09-06,115.9600,116.6800,114.4600,115.9500,625322
2023-09-05,116.5300,117.6350,116.1150,116.3700,767913
2023-09-01,117.0700,117.7500,116.4400,116.9500,803032
2023-08-31,117.8500,117.8500,115.9500,116.3400,1251288
2023-08-30,117.1300,118.0000,116.7400,117.8200,602710
2023-08-29,116.0800,117.5500,115.3550,117.2400,530152
2023-08-28,116.1200,117.9100,115.7100,115.7700,915034
2023-08-25,116.6700,117.4300,115.1300,115.3400,755447
2023-08-24,117.6100,119.1000,115.9600,116.1600,631521
2023-08-23,115.0000,117.4600,115.0000,117.2800,493810
2023-08-22,114.7200,114.9200,113.5400,114.4200,542375
2023-08-21,114.8600,115.1000,113.1001,114.2700,674416
2023-08-18,114.8300,116.1400,114.4000,115.1000,848203
2023-08-17,116.7300,117.9050,116.1300,116.1800,686179
2023-08-16,116.3000,117.5200,116.0800,116.7300,726630
2023-08-15,118.3800,118.6900,116.1800,116.5700,978122
2023-08-14,121.2800,121.8500,119.3450,119.8000,701995
2023-08-11,120.9800,123.1900,120.6200,122.1200,469701
2023-08-10,123.2800,124.4447,121.2700,121.6900,674276
2023-08-09,122.0200,123.9600,121.2700,122.4300,971653
2023-08-08,121.8200,122.8600,120.2700,122.4900,600621
2023-08-07,120.9300,124.5000,120.9300,124.2200,637073
2023-08-04,122.3000,122.6350,120.0300,120.7500,1157485
2023-08-03,121.7400,122.5700,119.3900,122.3800,898954
2023-08-02,121.0700,122.6100,120.6100,122.2200,880241
2023-08-01,125.3900,125.7300,121.8500,122.0600,1080716
2023-07-31,126.6500,127.8050,124.9300,125.6800,1863917
2023-07-28,127.7000,127.7700,125.8400,126.5100,894267
2023-07-27,127.5500,129.7650,125.7500,125.8000,1325016
2023-07-26,123.7400,127.7000,123.7400,127.3500,1164939
