timestamp,open,high,low,close,volume
2023-10-12,143.0000,148.4000,142.7700,145.0000,8109885
2023-10-11,142.8200,142.9400,140.8100,142.1800,5137123
2023-10-10,141.0400,142.7300,140.3550,141.4000,3343103
2023-10-09,139.4700,140.9300,137.7600,140.1500,3271653
2023-10-06,138.0500,141.1600,135.1500,140.2900,5234440
2023-10-05,139.4500,140.1500,137.7800,139.2800,4310399
2023-10-04,137.5700,139.6100,136.9700,139.3000,5543665
2023-10-03,138.6800,140.0050,135.4300,136.7200,6172973
2023-10-02,138.8600,141.4100,137.2600,139.5100,4896911
2023-09-29,140.2200,141.5600,138.0743,138.4500,4448208
2023-09-28,134.6800,139.8000,134.2801,138.2200,5341699
2023-09-27,135.2200,136.0700,133.1035,135.0600,6296183
2023-09-26,135.6100,136.0300,133.5400,134.0800,5343026
2023-09-25,135.8900,137.0400,134.7175,136.5900,5161338
2023-09-22,136.9900,138.3100,135.7500,136.1700,5301431
2023-09-21,135.0200,137.5150,134.9350,135.1900,5241664
2023-09-20,138.7600,139.6600,136.8900,136.9700,5808017
2023-09-19,139.7100,140.0500,136.6700,137.7100,6366027
2023-09-18,137.8800,140.9800,137.5200,140.2700,5607696
2023-09-15,140.8500,141.2186,136.7100,138.2500,13654571
2023-09-14,146.4100,146.7100,143.9400,144.5700,5629810
2023-09-13,144.2100,147.1100,143.8000,144.5800,4625233
2023-09-12,146.0300,146.4400,143.7200,143.9700,4470552
2023-09-11,150.0000,150.0000,144.0400,146.7100,4145125
2023-09-08,147.7200,148.5000,146.1800,147.5300,4473352
2023-09-07,149.2200,149.4900,145.1300,148.2300,6720529
2023-09-06,153.2500,155.2600,151.5500,153.1800,3109708
2023-09-05,153.9700,154.8200,152.3167,153.6100,4266753
2023-09-01,154.5000,154.5400,152.5000,153.9900,3693087
2023-08-31,149.4100,153.3900,149.4100,152.7600,6593824
2023-08-30,149.1900,151.5700,148.1800,150.9500,4000010
2023-08-29,143.8600,150.5200,143.8600,149.9800,5017209
2023-08-28,145.3050,147.1900,144.0450,145.4200,3565772
2023-08-25,143.5900,144.9599,140.9600,144.3600,4720643
2023-08-24,149.5400,149.9500,141.8200,142.5200,6771049
2023-08-23,147.0100,148.5716,146.0500,148.0000,5300356
2023-08-22,150.7600,151.1500,146.9400,147.8500,4867297
2023-08-21,143.2800,149.2200,143.1600,148.7700,8121877
2023-08-18,137.3300,143.6500,135.5300,142.6600,11541812
2023-08-17,139.1900,139.7900,136.5700,137.5900,7065730
2023-08-16,140.5300,141.2600,138.1700,138.2500,4613017
2023-08-15,141.2700,141.8500,139.7350,140.0800,3384887
2023-08-14,138.2000,141.9400,137.6700,141.8900,4850395
2023-08-11,142.2200,142.4700,138.5300,138.8300,5193238
2023-08-10,146.7700,147.9800,143.1000,144.6100,4018267
2023-08-09,147.9800,148.9100,144.8010,145.1600,4796617
2023-08-08,148.1500,148.3100,145.9000,148.0100,3443698
2023-08-07,147.0500,150.6900,147.0300,150.3800,3896077
2023-08-04,147.5200,149.0700,145.0700,145.6600,3984509
2023-08-03,146.0100,148.7000,145.3610,147.8100,4339024
2023-08-02,150.6200,150.6200,146.8800,147.3300,5471076
2023-08-01,150.9200,152.8600,150.2800,152.6300,3089314
2023-07-31,151.9300,152.6800,150.5200,151.5900,4184927
2023-07-28,149.5800,153.2800,148.7000,151.9300,7803416
2023-07-27,144.2300,150.4250,144.2100,146.1400,8928873
2023-07-26,137.6300,140.2900,136.8100,139.0200,4050407
2023-07-25,138.6900,141.4000,138.5000,140.0600,5038481
2023-07-24,137.6000,139.0787,136.8500,138.3500,5277025
2023-07-21,135.2200,137.3000,135.1900,136.4000,15686058
2023-07-20,137.8200,138.1850,133.5200,134.0400,9883246
2023-07-19,144.0500,144.6500,141.1800,141.7800,5379354
2023-07-18,143.8000,145.1500,141.9100,144.5100,6493646
2023-07-17,142.9800,146.5000,141.8300,145.5000,6306971
2023-07-14,144.5700,145.3899,142.3800,142.7400,6058757
2023-07-13,140.1200,143.6600,140.0200,142.6500,5410840
2023-07-12,139.2100,139.7000,137.8500,138.8900,5590112
2023-07-11,140.1800,140.4400,134.0100,137.5600,7709970
2023-07-10,139.7800,141.8800,139.7000,140.5600,6364392
2023-07-07,139.6200,142.1200,139.4100,139.5700,3459428
2023-07-06,140.6600,141.3300,138.7575,140.3800,5793780
2023-07-05,144.2500,144.9200,142.1600,142.2600,5198675
2023-07-03,144.0200,145.9090,143.3808,145.4700,2533617
2023-06-30,145.3000,145.5500,143.4400,144.5400,6142766
2023-06-29,144.6900,145.2450,143.5100,144.2300,3916548
2023-06-28,142.8000,145.9155,142.0500,144.0300,6645180
2023-06-27,140.1500,146.6900,139.9600,146.5500,7343867
2023-06-26,136.4700,140.8700,136.4700,139.8000,7256061
2023-06-23,136.5500,136.7900,134.8425,136.0700,6956859
2023-06-22,135.0000,139.6000,135.0000,138.9200,3763902
2023-06-21,138.5300,139.1600,135.8700,136.6700,4715288
2023-06-20,139.1100,140.3200,137.2700,138.5200,3840324
2023-06-16,140.8900,140.9500,138.1300,138.9300,8847359
2023-06-15,138.6900,141.4300,137.9300,140.1100,5524417
2023-06-14,138.4100,141.3600,138.2300,141.1700,6474558
2023-06-13,141.5000,142.5300,139.4050,141.7900,6859549
2023-06-12,137.7400,140.2300,136.8300,140.0100,5933753
2023-06-09,137.7900,137.9800,135.8200,136.1200,3676052
2023-06-08,135.8500,136.7600,134.1501,136.2000,4507733
2023-06-07,135.2700,137.0400,133.5838,135.0100,4835726
2023-06-06,131.4000,135.3500,130.7500,133.9400,5469139
2023-06-05,134.8200,135.1500,133.0408,133.7300,3798281
2023-06-02,135.1400,135.3300,132.3800,134.6300,5327592
2023-06-01,133.7300,136.1900,131.6915,134.8300,5007034
2023-05-31,133.6000,135.7500,132.1600,133.3000,10911040
2023-05-30,138.0000,138.8000,135.4850,136.5700,7753836
2023-05-26,130.7700,136.6900,129.9850,136.0600,9083778
2023-05-25,127.1700,130.7300,126.1290,130.4700,9575704
2023-05-24,121.9200,122.6200,120.1800,121.7300,6315616
2023-05-23,125.8900,126.7300,124.1900,124.4900,4604632
2023-05-22,127.2300,127.5600,125.6505,126.5500,4709104
