timestamp,open,high,low,close,volume
2023-10-16,71.4600,72.2350,71.0050,71.1200,3261767
2023-10-13,71.2900,72.9400,70.7000,71.0700,3329000
2023-10-12,71.0600,71.3200,69.8350,70.9600,2251102
2023-10-11,70.7200,71.3000,70.2500,70.9800,1961050
2023-10-10,70.9500,71.2349,70.0600,71.1700,2592324
2023-10-09,69.7900,70.9000,69.7900,70.8600,2143521
2023-10-06,68.9100,70.5200,68.9100,70.2100,2503084
2023-10-05,69.0900,69.4600,68.2960,69.0200,2495718
2023-10-04,68.0700,69.1200,67.7700,68.9800,2410488
2023-10-03,68.8100,68.9100,67.6250,68.2400,2803393
2023-10-02,68.6700,69.4400,68.0100,69.3000,2397118
2023-09-29,69.1500,69.6600,68.7600,68.8800,3526903
2023-09-28,69.9900,70.9200,69.0196,69.2600,2961804
2023-09-27,70.1700,70.7700,68.9200,69.7400,3031101
2023-09-26,70.7000,70.9700,69.8208,69.9900,3716998
2023-09-25,68.8500,70.6600,68.7000,70.5700,3298120
2023-09-22,69.2800,69.7500,68.5200,68.6800,4389698
2023-09-21,68.2000,69.9900,67.8900,69.5400,4066825
2023-09-20,68.2200,68.4800,67.2300,68.0800,2591603
2023-09-19,67.9700,68.0500,67.2000,67.8500,2313221
2023-09-18,68.1200,68.1200,67.2050,67.8600,1925645
2023-09-15,67.5600,68.4300,67.5400,67.8100,5347995
2023-09-14,68.7150,68.8600,67.2600,67.6100,2986967
2023-09-13,67.2400,69.1700,67.1450,68.3400,5235977
2023-09-12,66.0500,67.0400,65.1300,67.0200,4115078
2023-09-11,65.6350,67.1200,65.6350,66.4200,4665787
2023-09-08,65.8900,66.1450,65.0600,65.4100,3519177
2023-09-07,63.7000,67.1300,63.4950,66.4400,6931418
2023-09-06,62.5000,64.1150,62.5000,63.3200,5073025
2023-09-05,61.4100,62.2800,61.3100,61.8800,3890029
2023-09-01,61.9500,62.0000,60.8300,61.2700,4239790
2023-08-31,63.2000,63.3700,61.6300,61.6500,3619825
2023-08-30,63.7150,64.1800,62.6150,62.7200,4047061
2023-08-29,64.2000,64.5300,63.8700,64.4400,1705463
2023-08-28,63.9700,64.4000,63.6100,64.0200,2153919
2023-08-25,64.1400,64.1400,62.9200,63.4800,1585005
2023-08-24,63.8000,64.4650,63.5300,63.9600,1746078
2023-08-23,64.4100,64.4100,63.2200,63.6300,2927315
2023-08-22,63.6500,64.6200,63.6500,63.8000,2396513
2023-08-21,63.8600,64.0900,63.5300,63.8300,2842998
2023-08-18,63.4500,64.3400,63.4300,63.7000,2566657
2023-08-17,64.1000,64.1400,62.9400,63.5000,3104032
2023-08-16,65.1100,65.5950,64.2800,64.3000,2429852
2023-08-15,65.9800,66.4800,65.1700,65.2700,2058071
2023-08-14,65.6300,67.2700,65.5800,66.8500,3517631
2023-08-11,65.4400,65.7700,65.0450,65.7600,3366123
2023-08-10,66.0200,66.8800,65.4900,65.7500,2331621
2023-08-09,66.0400,66.5500,65.7900,65.8000,2221055
2023-08-08,67.0000,67.0200,66.0100,66.2800,1974321
2023-08-07,66.1400,67.2100,66.0800,66.8300,2552177
2023-08-04,66.1000,66.6000,65.5100,65.8000,4215541
2023-08-03,67.3200,67.3200,65.9000,66.0600,5046118
2023-08-02,68.4400,68.8300,67.3000,67.3500,3166712
2023-08-01,68.1500,68.6700,67.7600,68.0100,3798642
2023-07-31,66.2600,68.5000,66.1400,68.0900,4936229
2023-07-28,69.0800,69.0800,64.9300,66.1800,7129098
2023-07-27,70.2400,71.0800,69.8500,69.9500,2879479
2023-07-26,70.6300,70.9800,69.6600,69.9700,3107917
