timestamp,open,high,low,close,volume
2023-10-12 19:50:00,73.7300,73.7300,73.7300,73.7300,4
2023-10-12 19:35:00,73.7200,73.7200,73.7200,73.7200,1
2023-10-12 19:30:00,73.7400,73.7400,73.7400,73.7400,7
2023-10-12 19:25:00,73.7200,73.7200,73.7200,73.7200,99
2023-10-12 18:20:00,73.2380,73.2380,73.2380,73.2380,24
2023-10-12 18:10:00,73.7200,73.7200,73.7200,73.7200,2
2023-10-12 17:30:00,73.4800,73.4800,73.4800,73.4800,19327
2023-10-12 17:00:00,73.6000,73.6000,73.6000,73.6000,7
2023-10-12 16:30:00,73.4700,73.4700,73.4700,73.4700,9
2023-10-12 16:20:00,73.4800,73.4800,73.4800,73.4800,2989
2023-10-12 16:15:00,73.4800,73.4800,73.4800,73.4800,1
2023-10-12 16:10:00,73.4800,73.4800,73.4700,73.4700,1373
2023-10-12 16:05:00,73.4800,73.4800,73.4800,73.4800,2894
2023-10-12 16:00:00,73.4800,73.4800,73.4700,73.4800,948917
2023-10-12 15:55:00,73.3950,73.5300,73.3900,73.4800,321958
2023-10-12 15:50:00,73.4700,73.5800,73.3950,73.4000,109766
2023-10-12 15:45:00,73.3800,73.4900,73.3300,73.4800,77470
2023-10-12 15:40:00,73.5500,73.5700,73.4000,73.4000,64832
2023-10-12 15:35:00,73.2800,73.5300,73.2800,73.5300,71772
2023-10-12 15:30:00,72.9800,73.2850,72.9800,73.2700,52346
2023-10-12 15:25:00,72.9300,72.9800,72.9000,72.9600,50258
2023-10-12 15:20:00,72.9500,72.9700,72.9000,72.9200,66400
2023-10-12 15:15:00,72.9800,72.9800,72.9140,72.9400,34737
2023-10-12 15:10:00,72.9800,73.0000,72.8500,72.9900,35205
2023-10-12 15:05:00,72.9400,73.0050,72.9300,72.9650,19068
2023-10-12 15:00:00,72.9900,73.0300,72.9150,72.9400,29029
2023-10-12 14:55:00,73.0000,73.0100,72.9510,72.9900,21048
2023-10-12 14:50:00,73.0100,73.0850,72.9900,73.0000,23821
2023-10-12 14:45:00,73.0100,73.0400,72.9600,73.0150,18600
2023-10-12 14:40:00,72.9900,73.0100,72.9500,72.9800,21390
