timestamp,open,high,low,close,volume
2023-10-12 19:40:00,164.4300,164.4300,164.4300,164.4300,3
2023-10-12 19:00:00,164.2400,164.2400,164.2400,164.2400,219848
2023-10-12 18:30:00,164.2400,164.2400,164.2400,164.2400,219848
2023-10-12 18:25:00,164.0400,164.0400,164.0400,164.0400,7
2023-10-12 18:10:00,164.0400,164.0400,164.0400,164.0400,2
2023-10-12 17:45:00,164.2000,164.2000,164.0400,164.0400,2
2023-10-12 17:25:00,164.4200,164.4200,164.4200,164.4200,4
2023-10-12 16:35:00,164.2800,164.2800,164.2800,164.2800,1
2023-10-12 16:25:00,164.0900,164.1000,164.0900,164.1000,16
2023-10-12 16:20:00,164.2400,164.2400,163.7300,163.7300,2731
2023-10-12 16:15:00,164.2400,164.2400,164.2400,164.2400,1137
2023-10-12 16:10:00,164.2400,164.2400,164.1100,164.2400,219851
2023-10-12 16:05:00,164.2400,164.2400,164.2400,164.2400,2765
2023-10-12 16:00:00,164.2000,164.2400,162.1300,162.1300,509593
2023-10-12 15:55:00,164.0500,164.3400,164.0350,164.1900,97513
2023-10-12 15:50:00,164.2300,164.4350,164.0200,164.0350,53769
2023-10-12 15:45:00,164.1610,164.2500,163.9700,164.2300,34889
2023-10-12 15:40:00,164.3100,164.3750,164.1400,164.1400,20390
2023-10-12 15:35:00,164.0550,164.3750,164.0200,164.3400,13065
2023-10-12 15:30:00,163.8800,164.2500,163.8800,164.0400,18459
2023-10-12 15:25:00,163.9750,164.0000,163.8700,163.8750,8154
2023-10-12 15:20:00,164.0090,164.0800,163.9100,163.9600,12425
2023-10-12 15:15:00,163.7600,164.0600,163.6800,164.0550,17136
2023-10-12 15:10:00,163.9150,163.9400,163.6900,163.7600,14332
2023-10-12 15:05:00,163.7500,163.9000,163.6800,163.8700,10566
2023-10-12 15:00:00,163.6850,163.8300,163.6800,163.7450,7753
2023-10-12 14:55:00,163.7500,163.7700,163.5300,163.6800,7428
2023-10-12 14:50:00,163.6790,163.8000,163.6400,163.7300,10595
2023-10-12 14:45:00,163.6500,163.7050,163.5000,163.6800,8765
2023-10-12 14:40:00,163.5550,163.6250,163.4700,163.6250,8088
2023-10-12 14:35:00,163.6500,163.8000,163.4950,163.6000,11918
2023-10-12 14:30:00,163.7250,163.7300,163.5100,163.7100,11723
2023-10-12 14:25:00,163.4800,163.7900,163.4700,163.7800,11504
2023-10-12 14:20:00,163.3900,163.6500,163.3600,163.5800,9444
2023-10-12 14:15:00,163.5100,163.5100,163.2610,163.3930,4892
2023-10-12 14:10:00,163.5800,163.5800,163.3800,163.5200,9648
2023-10-12 14:05:00,163.5100,163.7100,163.5000,163.6100,8028
2023-10-12 14:00:00,163.4850,163.7900,163.4200,163.5200,12181
2023-10-12 13:55:00,163.7250,163.7400,163.4000,163.4000,10281
2023-10-12 13:50:00,163.7800,163.7800,163.5600,163.7250,12695
2023-10-12 13:45:00,163.7100,163.9100,163.6900,163.7510,12774
2023-10-12 13:40:00,163.8800,163.9700,163.6800,163.7450,12639
2023-10-12 13:35:00,164.1650,164.1850,163.8400,163.9600,9596
2023-10-12 13:30:00,164.4300,164.4300,164.0900,164.1650,26869
2023-10-12 13:25:00,164.6700,164.6700,164.3900,164.4100,19701
2023-10-12 13:20:00,164.6200,164.7400,164.5200,164.6700,6465
2023-10-12 13:15:00,164.6100,164.6400,164.3400,164.6100,11825
2023-10-12 13:10:00,164.5100,164.7170,164.4450,164.6400,10116
2023-10-12 13:05:00,164.8600,164.8600,164.3900,164.4980,16765
2023-10-12 13:00:00,165.5400,165.6000,164.9200,164.9400,18309
2023-10-12 12:55:00,165.4200,165.6100,165.4000,165.5600,13304
2023-10-12 12:50:00,165.3850,165.5100,165.3030,165.4800,13415
2023-10-12 12:45:00,165.3600,165.4300,165.2400,165.3850,11596
2023-10-12 12:40:00,165.3800,165.4200,165.2670,165.3100,6896
2023-10-12 12:35:00,165.3150,165.4200,165.1700,165.3800,13206
2023-10-12 12:30:00,165.1500,165.3500,165.1300,165.3130,18982
2023-10-12 12:25:00,165.3250,165.3800,165.0280,165.1200,17929
2023-10-12 12:20:00,165.3350,165.3850,165.0500,165.3600,15177
2023-10-12 12:15:00,165.0200,165.3600,164.8600,165.3500,34500
2023-10-12 12:10:00,165.0700,165.2500,165.0000,165.0700,19763
2023-10-12 12:05:00,164.6850,165.1400,164.6850,165.1400,11069
2023-10-12 12:00:00,164.5350,164.8010,164.5350,164.6850,19746
2023-10-12 11:55:00,164.2800,164.5400,164.1700,164.5230,10619
2023-10-12 11:50:00,164.0000,164.3430,163.9680,164.3200,12660
2023-10-12 11:45:00,164.4000,164.4110,164.0800,164.0800,8958
2023-10-12 11:40:00,164.4600,164.6500,164.3300,164.5200,29296
2023-10-12 11:35:00,164.6300,164.7200,164.4750,164.5300,8983
2023-10-12 11:30:00,164.7500,164.7900,164.3130,164.7000,20731
2023-10-12 11:25:00,164.4800,164.8700,164.4800,164.8050,10317
2023-10-12 11:20:00,164.2600,164.6600,164.1520,164.4600,6867
2023-10-12 11:15:00,164.0300,164.3000,163.8850,164.3000,11965
2023-10-12 11:10:00,163.9700,164.1050,163.7700,164.0420,14585
2023-10-12 11:05:00,164.1450,164.2200,163.8500,163.9700,12083
2023-10-12 11:00:00,164.2400,164.3700,164.0000,164.1450,11160
2023-10-12 10:55:00,163.8450,164.2300,163.8450,164.2100,9807
2023-10-12 10:50:00,163.7700,164.0800,163.7300,163.8650,15833
2023-10-12 10:45:00,163.3600,163.7400,163.3400,163.7400,14123
2023-10-12 10:40:00,163.5150,163.6300,163.1000,163.3800,22265
2023-10-12 10:35:00,163.5450,163.6300,163.3400,163.5500,25966
2023-10-12 10:30:00,163.0100,163.6100,162.9300,163.5450,34869
2023-10-12 10:25:00,163.3650,163.4400,162.5700,163.0050,69877
2023-10-12 10:20:00,163.9500,164.0100,163.2700,163.3300,12654
2023-10-12 10:15:00,164.3400,164.3400,163.8700,164.0600,16517
2023-10-12 10:10:00,164.3700,164.6000,164.1500,164.3750,24961
2023-10-12 10:05:00,164.3100,164.8300,164.1600,164.3450,30733
2023-10-12 10:00:00,163.9900,164.3800,163.9700,164.3300,26836
2023-10-12 09:55:00,164.2400,164.3250,163.6200,164.0650,32747
2023-10-12 09:50:00,164.8500,164.9150,164.2300,164.3400,18130
2023-10-12 09:45:00,165.1600,165.4400,164.5000,164.8850,27007
2023-10-12 09:40:00,164.9800,165.7500,164.9750,165.2700,28692
2023-10-12 09:35:00,165.3400,165.7100,164.7500,164.7500,32845
2023-10-12 09:30:00,165.8700,166.5200,165.2250,165.3100,78932
2023-10-12 09:25:00,166.4500,166.4500,165.5600,165.6200,14
2023-10-12 09:10:00,165.6800,165.7500,165.6200,165.6800,221
2023-10-12 09:05:00,165.6800,165.7500,165.6800,165.7500,119
2023-10-12 09:00:00,165.9500,166.1600,165.6800,165.6800,14
2023-10-12 08:55:00,166.1800,166.1800,166.0000,166.0000,121
2023-10-12 08:45:00,166.0000,166.0000,166.0000,166.0000,2
2023-10-12 08:35:00,166.0000,166.0100,165.6200,165.6200,65
2023-10-12 08:25:00,166.0100,166.0100,166.0100,166.0100,1
