timestamp,open,high,low,close,volume
2023-10-13 19:00:00,182.6900,182.6900,182.6900,182.6900,53337
2023-10-13 18:30:00,182.6900,182.6900,182.6900,182.6900,53337
2023-10-13 16:10:00,182.6900,182.6900,182.6900,182.6900,53337
2023-10-13 16:05:00,182.6900,182.6900,182.6900,182.6900,67
2023-10-13 16:00:00,182.6600,182.6900,180.6100,180.6100,120161
2023-10-13 15:55:00,182.6800,182.7600,182.6100,182.6800,25447
2023-10-13 15:50:00,182.4800,182.7300,182.4600,182.6800,12946
2023-10-13 15:45:00,182.2750,182.5300,182.2200,182.5100,5211
2023-10-13 15:40:00,182.3600,182.5550,182.3150,182.3150,6324
2023-10-13 15:35:00,182.4500,182.5200,182.3800,182.4350,2705
2023-10-13 15:30:00,182.5500,182.7000,182.4700,182.5700,3598
2023-10-13 15:25:00,182.6900,182.6900,182.4500,182.4500,3021
2023-10-13 15:20:00,182.4600,182.6900,182.4550,182.6900,3825
2023-10-13 15:15:00,182.7700,182.7700,182.5000,182.5000,2115
2023-10-13 15:10:00,182.7400,182.9700,182.7400,182.8500,3138
2023-10-13 15:05:00,182.7900,182.8700,182.4700,182.8600,7073
2023-10-13 15:00:00,182.3850,182.8200,182.3400,182.8200,5599
2023-10-13 14:55:00,182.1580,182.3900,182.1570,182.3700,2593
2023-10-13 14:50:00,181.6250,182.1900,181.6250,182.1300,5326
2023-10-13 14:45:00,181.9700,181.9700,181.8300,181.8300,1671
2023-10-13 14:40:00,182.1250,182.2400,181.9600,181.9600,2636
2023-10-13 14:35:00,182.1850,182.1900,182.1200,182.1350,1553
2023-10-13 14:30:00,182.2500,182.4100,182.2200,182.2700,2920
2023-10-13 14:25:00,182.2540,182.2700,182.1900,182.2500,1412
2023-10-13 14:20:00,182.3400,182.3400,182.3300,182.3300,540
2023-10-13 14:15:00,182.2100,182.4000,182.1750,182.3300,3590
2023-10-13 14:10:00,182.1800,182.3900,182.1800,182.3000,1290
2023-10-13 14:05:00,182.3400,182.5000,182.1700,182.3300,4093
2023-10-13 14:00:00,182.5000,182.5000,182.1300,182.1300,1622
2023-10-13 13:55:00,182.3400,182.3400,182.2000,182.2700,2639
2023-10-13 13:50:00,182.4300,182.5000,182.3100,182.3150,2391
2023-10-13 13:45:00,182.2350,182.3800,182.2350,182.3800,564
2023-10-13 13:40:00,181.8000,182.3900,181.8000,182.2400,2666
2023-10-13 13:35:00,181.8100,181.9000,181.7000,181.7850,2637
2023-10-13 13:30:00,181.8800,181.9100,181.7000,181.8200,7647
2023-10-13 13:25:00,181.8750,181.9600,181.7800,181.8750,4350
2023-10-13 13:20:00,181.8800,181.9800,181.8350,181.9300,2645
2023-10-13 13:15:00,181.7900,181.9000,181.7050,181.8300,2889
2023-10-13 13:10:00,182.0700,182.0900,181.9300,181.9700,2609
2023-10-13 13:05:00,181.7500,181.9700,181.7100,181.9700,3215
2023-10-13 13:00:00,181.9600,181.9600,181.6700,181.6700,1020
2023-10-13 12:55:00,181.9400,181.9400,181.9400,181.9400,332
2023-10-13 12:50:00,181.8900,181.8900,181.6600,181.8300,4475
2023-10-13 12:45:00,181.9800,182.0100,181.8850,181.8850,2208
2023-10-13 12:40:00,181.9950,182.0500,181.9850,182.0000,1768
2023-10-13 12:35:00,182.0500,182.1000,182.0000,182.0000,550
2023-10-13 12:30:00,182.1500,182.2500,182.1410,182.1410,2711
2023-10-13 12:25:00,181.9200,182.0050,181.9200,182.0050,369
2023-10-13 12:20:00,182.0800,182.0800,181.8900,181.9000,950
2023-10-13 12:15:00,181.7450,181.8100,181.7450,181.8100,483
2023-10-13 12:10:00,181.6900,181.7800,181.6600,181.7700,3428
2023-10-13 12:05:00,181.6800,181.7400,181.6400,181.6800,2567
2023-10-13 12:00:00,181.2600,181.6400,181.1850,181.6400,2950
2023-10-13 11:55:00,181.3700,181.4000,181.2100,181.4000,7997
2023-10-13 11:50:00,181.7900,181.8100,181.5600,181.6100,2956
2023-10-13 11:45:00,181.9300,182.0300,181.9300,182.0300,478
2023-10-13 11:40:00,181.9500,182.0200,181.8190,181.8190,1223
2023-10-13 11:35:00,181.6700,181.7800,181.5700,181.7800,5285
2023-10-13 11:30:00,181.4550,181.6300,181.4350,181.4950,1934
2023-10-13 11:25:00,181.6650,181.6650,181.5500,181.5650,2472
2023-10-13 11:20:00,181.8100,181.9300,181.6650,181.6650,3143
2023-10-13 11:15:00,181.4200,181.8350,181.4200,181.8350,5006
2023-10-13 11:10:00,181.0750,181.5200,181.0400,181.4200,4484
2023-10-13 11:05:00,181.5600,181.5600,180.9700,181.0120,6128
2023-10-13 11:00:00,181.6800,181.7300,181.6700,181.7300,1153
2023-10-13 10:55:00,181.5600,181.7400,181.5550,181.7400,3116
2023-10-13 10:50:00,181.8650,181.8650,181.5000,181.5000,1899
2023-10-13 10:45:00,181.9600,182.1100,181.8700,182.0200,3180
2023-10-13 10:40:00,181.8500,182.0000,181.8500,181.9100,858
2023-10-13 10:35:00,182.3900,182.3900,181.8800,182.0100,3354
2023-10-13 10:30:00,182.0900,182.3600,181.9600,182.3300,4983
2023-10-13 10:25:00,182.1300,182.3950,182.1000,182.1000,3614
2023-10-13 10:20:00,182.4550,182.4550,182.0200,182.0400,3050
2023-10-13 10:15:00,182.5950,182.5950,182.5950,182.5950,298
2023-10-13 10:10:00,182.6650,182.6650,182.5300,182.5300,300
2023-10-13 10:05:00,182.5450,182.8750,182.5400,182.5400,2740
2023-10-13 10:00:00,183.0800,183.1150,182.4650,182.5400,5055
2023-10-13 09:55:00,183.6900,183.6900,183.1700,183.1700,2979
2023-10-13 09:50:00,183.8550,183.8550,183.6350,183.8150,2112
2023-10-13 09:35:00,184.2700,184.3300,184.0200,184.0200,1754
2023-10-13 09:30:00,184.3500,184.3500,184.3500,184.3500,2673
2023-10-13 08:00:00,183.2700,183.2700,183.1200,183.1200,3
2023-10-12 19:00:00,183.2700,183.2700,183.2700,183.2700,46425
2023-10-12 18:30:00,183.2700,183.2700,183.2700,183.2700,46425
2023-10-12 16:10:00,183.2700,183.2700,183.2700,183.2700,46425
2023-10-12 16:05:00,183.2700,183.2700,183.2700,183.2700,8
2023-10-12 16:00:00,183.2600,183.2700,181.9900,183.2700,100627
2023-10-12 15:55:00,183.0700,183.2700,183.0600,183.2700,29325
2023-10-12 15:50:00,183.2100,183.3900,183.0900,183.1000,11722
2023-10-12 15:45:00,182.8880,183.2500,182.8770,183.2500,6221
2023-10-12 15:40:00,183.2100,183.2500,182.9380,182.9380,8269
2023-10-12 15:35:00,183.0000,183.1000,182.9100,183.1000,3636
2023-10-12 15:30:00,182.7550,183.0000,182.7400,182.9200,5114
2023-10-12 15:25:00,183.0300,183.0300,182.7600,182.7600,2566
2023-10-12 15:20:00,183.0100,183.0100,182.9200,182.9750,4436
2023-10-12 15:15:00,182.8250,183.0600,182.8250,183.0400,4650
2023-10-12 15:10:00,182.8100,182.8300,182.7300,182.8200,3900
2023-10-12 15:05:00,182.8700,182.9800,182.8200,182.8250,3650
2023-10-12 15:00:00,182.5100,182.7300,182.5100,182.7100,3312
2023-10-12 14:55:00,182.3150,182.4400,182.2800,182.4400,6350
